ID_Orden,ID_Equipo,Fecha_ot,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Periodo,frecuencia_correctivo,Tipo_Equipo,Fabricante,Modelo,Potencia_kW,Horas_Recomendadas_Revision
29525,285,2024-09-15,Preventivo,953,1,Ubicacion_C,2024-09-09,1,Motor,Fabricante_A,Modelo_3,178,885
29526,116,2024-09-15,Preventivo,838,2,Ubicacion_C,2024-09-09,0,Motor,Fabricante_A,Modelo_10,150,667
29527,434,2024-09-15,Preventivo,691,2,Ubicacion_C,2024-09-09,1,Generador,Fabricante_A,Modelo_8,234,511
29528,31,2024-09-15,Preventivo,913,2,Ubicacion_A,2024-09-09,0,Compresor,Fabricante_C,Modelo_8,94,520
29529,389,2024-09-15,Preventivo,608,2,Ubicacion_D,2024-09-09,0,Compresor,Fabricante_B,Modelo_8,323,537
29530,130,2024-09-15,Preventivo,114,1,Ubicacion_B,2024-09-09,0,Generador,Fabricante_B,Modelo_4,80,977
29531,486,2024-09-15,Preventivo,590,1,Ubicacion_C,2024-09-09,0,Generador,Fabricante_B,Modelo_8,448,864
29532,4,2024-09-15,Preventivo,317,2,Ubicacion_D,2024-09-09,0,Bomba,Fabricante_D,Modelo_4,121,668
29533,1,2024-09-15,Preventivo,690,1,Ubicacion_A,2024-09-09,0,Bomba,Fabricante_A,Modelo_8,432,657
29534,428,2024-09-15,Preventivo,105,2,Ubicacion_A,2024-09-09,0,Bomba,Fabricante_C,Modelo_7,161,844
29535,126,2024-09-15,Correctivo,2113,24,Ubicacion_C,2024-09-09,1,Generador,Fabricante_A,Modelo_10,155,612
29536,368,2024-09-15,Preventivo,432,2,Ubicacion_B,2024-09-09,0,Generador,Fabricante_A,Modelo_5,60,587
29537,247,2024-09-15,Preventivo,484,1,Ubicacion_B,2024-09-09,0,Generador,Fabricante_C,Modelo_6,111,562
29538,30,2024-09-15,Preventivo,826,1,Ubicacion_A,2024-09-09,0,Compresor,Fabricante_B,Modelo_7,477,838
29539,205,2024-09-15,Preventivo,387,2,Ubicacion_B,2024-09-09,0,Bomba,Fabricante_A,Modelo_1,206,666
29540,445,2024-09-15,Preventivo,214,1,Ubicacion_D,2024-09-09,0,Compresor,Fabricante_A,Modelo_5,92,586
29541,9,2024-09-15,Preventivo,463,1,Ubicacion_C,2024-09-09,0,Generador,Fabricante_D,Modelo_8,351,569
29542,74,2024-09-16,Preventivo,907,1,Ubicacion_A,2024-09-16,0,Compresor,Fabricante_D,Modelo_10,113,502
29543,475,2024-09-16,Preventivo,958,2,Ubicacion_C,2024-09-16,0,Compresor,Fabricante_C,Modelo_1,244,854
29544,499,2024-09-16,Preventivo,798,1,Ubicacion_D,2024-09-16,0,Motor,Fabricante_D,Modelo_8,477,512
29545,416,2024-09-16,Preventivo,117,2,Ubicacion_C,2024-09-16,0,Motor,Fabricante_C,Modelo_10,321,609
29546,255,2024-09-16,Preventivo,540,1,Ubicacion_A,2024-09-16,0,Motor,Fabricante_A,Modelo_10,414,975
29547,291,2024-09-16,Correctivo,3310,11,Ubicacion_B,2024-09-16,1,Generador,Fabricante_D,Modelo_4,188,689
29548,418,2024-09-16,Correctivo,4448,3,Ubicacion_D,2024-09-16,1,Motor,Fabricante_A,Modelo_8,59,903
29549,229,2024-09-16,Preventivo,749,1,Ubicacion_B,2024-09-16,0,Motor,Fabricante_C,Modelo_1,487,615
29550,54,2024-09-16,Preventivo,929,2,Ubicacion_D,2024-09-16,0,Compresor,Fabricante_D,Modelo_4,419,724
29551,86,2024-09-16,Correctivo,4978,22,Ubicacion_A,2024-09-16,1,Compresor,Fabricante_D,Modelo_7,180,725
29552,333,2024-09-16,Preventivo,728,2,Ubicacion_D,2024-09-16,1,Compresor,Fabricante_D,Modelo_5,64,936
29553,149,2024-09-16,Preventivo,935,2,Ubicacion_B,2024-09-16,0,Compresor,Fabricante_C,Modelo_9,239,541
29554,160,2024-09-16,Preventivo,387,1,Ubicacion_D,2024-09-16,0,Motor,Fabricante_C,Modelo_4,401,975
29555,208,2024-09-16,Preventivo,757,2,Ubicacion_D,2024-09-16,0,Generador,Fabricante_B,Modelo_8,381,765
29556,111,2024-09-16,Preventivo,741,2,Ubicacion_C,2024-09-16,0,Bomba,Fabricante_B,Modelo_7,468,947
29557,20,2024-09-16,Preventivo,761,1,Ubicacion_D,2024-09-16,0,Motor,Fabricante_B,Modelo_10,299,500
29558,157,2024-09-16,Preventivo,984,1,Ubicacion_C,2024-09-16,0,Generador,Fabricante_C,Modelo_6,369,889
29559,435,2024-09-16,Preventivo,897,2,Ubicacion_B,2024-09-16,0,Generador,Fabricante_A,Modelo_8,430,587
29560,343,2024-09-17,Correctivo,3218,21,Ubicacion_B,2024-09-16,2,Compresor,Fabricante_C,Modelo_8,326,759
29561,419,2024-09-17,Preventivo,502,1,Ubicacion_D,2024-09-16,0,Bomba,Fabricante_C,Modelo_10,224,663
29562,108,2024-09-17,Preventivo,679,1,Ubicacion_D,2024-09-16,0,Compresor,Fabricante_A,Modelo_9,181,560
29563,59,2024-09-17,Correctivo,4371,24,Ubicacion_A,2024-09-16,1,Generador,Fabricante_C,Modelo_7,117,721
29564,401,2024-09-17,Preventivo,478,2,Ubicacion_C,2024-09-16,0,Compresor,Fabricante_B,Modelo_3,263,797
29565,456,2024-09-17,Preventivo,613,2,Ubicacion_B,2024-09-16,0,Motor,Fabricante_B,Modelo_1,99,527
29566,370,2024-09-17,Preventivo,521,2,Ubicacion_C,2024-09-16,0,Compresor,Fabricante_D,Modelo_10,105,654
29567,44,2024-09-17,Preventivo,166,1,Ubicacion_B,2024-09-16,0,Bomba,Fabricante_C,Modelo_7,354,604
29568,293,2024-09-17,Preventivo,286,1,Ubicacion_D,2024-09-16,0,Bomba,Fabricante_D,Modelo_9,366,789
29569,103,2024-09-17,Preventivo,580,1,Ubicacion_D,2024-09-16,0,Compresor,Fabricante_B,Modelo_1,438,827
29570,331,2024-09-17,Preventivo,481,2,Ubicacion_D,2024-09-16,0,Generador,Fabricante_B,Modelo_3,488,720
29571,481,2024-09-17,Preventivo,881,2,Ubicacion_C,2024-09-16,0,Motor,Fabricante_B,Modelo_7,58,931
29572,299,2024-09-17,Preventivo,660,1,Ubicacion_A,2024-09-16,0,Generador,Fabricante_A,Modelo_1,204,716
29573,364,2024-09-17,Preventivo,299,2,Ubicacion_D,2024-09-16,0,Bomba,Fabricante_D,Modelo_3,279,504
29574,394,2024-09-17,Preventivo,752,2,Ubicacion_C,2024-09-16,0,Compresor,Fabricante_B,Modelo_8,477,583
29575,53,2024-09-18,Preventivo,932,1,Ubicacion_D,2024-09-16,0,Generador,Fabricante_A,Modelo_2,57,596
29576,2,2024-09-18,Correctivo,2203,9,Ubicacion_C,2024-09-16,1,Generador,Fabricante_B,Modelo_2,393,522
29577,353,2024-09-18,Preventivo,605,1,Ubicacion_B,2024-09-16,0,Generador,Fabricante_C,Modelo_5,124,579
29578,209,2024-09-18,Preventivo,571,2,Ubicacion_A,2024-09-16,0,Generador,Fabricante_C,Modelo_8,475,988
29579,271,2024-09-18,Preventivo,465,2,Ubicacion_C,2024-09-16,0,Motor,Fabricante_C,Modelo_10,239,603
29580,90,2024-09-18,Correctivo,3216,15,Ubicacion_A,2024-09-16,1,Generador,Fabricante_A,Modelo_4,98,582
29581,374,2024-09-18,Preventivo,541,1,Ubicacion_A,2024-09-16,0,Motor,Fabricante_A,Modelo_9,100,548
29582,464,2024-09-18,Preventivo,655,2,Ubicacion_A,2024-09-16,0,Bomba,Fabricante_C,Modelo_6,155,642
29583,128,2024-09-18,Correctivo,1833,6,Ubicacion_C,2024-09-16,1,Bomba,Fabricante_A,Modelo_2,225,605
29584,423,2024-09-18,Preventivo,862,1,Ubicacion_D,2024-09-16,0,Bomba,Fabricante_C,Modelo_6,67,793
29585,223,2024-09-18,Correctivo,3763,2,Ubicacion_D,2024-09-16,2,Generador,Fabricante_D,Modelo_9,307,635
29586,372,2024-09-18,Correctivo,610,24,Ubicacion_D,2024-09-16,1,Compresor,Fabricante_A,Modelo_6,72,683
29587,60,2024-09-18,Preventivo,265,2,Ubicacion_B,2024-09-16,0,Motor,Fabricante_D,Modelo_1,384,611
29588,403,2024-09-18,Preventivo,797,2,Ubicacion_B,2024-09-16,0,Generador,Fabricante_A,Modelo_2,342,731
29589,90,2024-09-18,Preventivo,819,2,Ubicacion_A,2024-09-16,1,Generador,Fabricante_A,Modelo_4,98,582
29590,93,2024-09-18,Preventivo,665,1,Ubicacion_D,2024-09-16,0,Compresor,Fabricante_C,Modelo_3,400,669
29591,308,2024-09-18,Preventivo,208,1,Ubicacion_C,2024-09-16,0,Compresor,Fabricante_B,Modelo_1,235,949
29592,350,2024-09-18,Preventivo,494,1,Ubicacion_A,2024-09-16,0,Generador,Fabricante_A,Modelo_9,127,608
29593,64,2024-09-18,Correctivo,1107,16,Ubicacion_A,2024-09-16,1,Generador,Fabricante_D,Modelo_10,289,796
29594,363,2024-09-18,Preventivo,355,1,Ubicacion_D,2024-09-16,0,Compresor,Fabricante_B,Modelo_10,286,728
29595,333,2024-09-18,Correctivo,4372,15,Ubicacion_D,2024-09-16,1,Compresor,Fabricante_D,Modelo_5,64,936
29596,129,2024-09-18,Preventivo,547,1,Ubicacion_A,2024-09-16,0,Motor,Fabricante_A,Modelo_8,113,790
29597,85,2024-09-18,Preventivo,878,2,Ubicacion_D,2024-09-16,0,Compresor,Fabricante_C,Modelo_3,330,618
29598,406,2024-09-18,Preventivo,799,2,Ubicacion_D,2024-09-16,0,Bomba,Fabricante_B,Modelo_8,198,755
29599,205,2024-09-18,Correctivo,4018,18,Ubicacion_B,2024-09-16,1,Bomba,Fabricante_A,Modelo_1,206,666
29600,151,2024-09-18,Preventivo,672,1,Ubicacion_A,2024-09-16,1,Compresor,Fabricante_C,Modelo_3,111,583
29601,446,2024-09-19,Preventivo,595,1,Ubicacion_A,2024-09-16,0,Generador,Fabricante_C,Modelo_2,95,561
29602,191,2024-09-19,Preventivo,516,1,Ubicacion_D,2024-09-16,0,Bomba,Fabricante_C,Modelo_6,381,508
29603,122,2024-09-19,Preventivo,599,2,Ubicacion_D,2024-09-16,0,Bomba,Fabricante_B,Modelo_9,326,765
29604,123,2024-09-19,Preventivo,929,1,Ubicacion_A,2024-09-16,0,Bomba,Fabricante_A,Modelo_9,449,623
29605,216,2024-09-19,Preventivo,365,2,Ubicacion_B,2024-09-16,1,Bomba,Fabricante_D,Modelo_1,107,636
29606,291,2024-09-19,Preventivo,905,2,Ubicacion_B,2024-09-16,1,Generador,Fabricante_D,Modelo_4,188,689
29607,216,2024-09-19,Correctivo,3327,24,Ubicacion_B,2024-09-16,1,Bomba,Fabricante_D,Modelo_1,107,636
29608,66,2024-09-19,Preventivo,292,2,Ubicacion_B,2024-09-16,0,Compresor,Fabricante_B,Modelo_6,461,789
29609,304,2024-09-19,Preventivo,255,2,Ubicacion_B,2024-09-16,0,Generador,Fabricante_C,Modelo_5,84,707
29610,245,2024-09-19,Preventivo,389,1,Ubicacion_C,2024-09-16,0,Bomba,Fabricante_D,Modelo_9,286,615
29611,463,2024-09-19,Preventivo,610,2,Ubicacion_C,2024-09-16,0,Bomba,Fabricante_B,Modelo_7,255,934
29612,246,2024-09-19,Preventivo,431,1,Ubicacion_A,2024-09-16,0,Compresor,Fabricante_D,Modelo_4,334,761
29613,58,2024-09-19,Preventivo,843,2,Ubicacion_B,2024-09-16,0,Motor,Fabricante_D,Modelo_2,252,673
29614,484,2024-09-19,Preventivo,995,2,Ubicacion_C,2024-09-16,0,Motor,Fabricante_B,Modelo_3,453,613
29615,199,2024-09-19,Preventivo,182,1,Ubicacion_C,2024-09-16,0,Compresor,Fabricante_B,Modelo_6,178,587
29616,343,2024-09-19,Correctivo,4189,14,Ubicacion_B,2024-09-16,2,Compresor,Fabricante_C,Modelo_8,326,759
29617,147,2024-09-19,Preventivo,633,2,Ubicacion_A,2024-09-16,0,Generador,Fabricante_D,Modelo_5,496,720
29618,375,2024-09-19,Preventivo,164,1,Ubicacion_B,2024-09-16,0,Bomba,Fabricante_D,Modelo_7,125,855
29619,391,2024-09-19,Preventivo,668,1,Ubicacion_D,2024-09-16,0,Generador,Fabricante_B,Modelo_7,199,506
29620,250,2024-09-20,Correctivo,3131,10,Ubicacion_A,2024-09-16,1,Motor,Fabricante_D,Modelo_9,476,620
29621,439,2024-09-20,Preventivo,661,2,Ubicacion_A,2024-09-16,0,Motor,Fabricante_C,Modelo_4,361,820
29622,207,2024-09-20,Preventivo,501,1,Ubicacion_A,2024-09-16,0,Generador,Fabricante_A,Modelo_3,80,622
29623,346,2024-09-20,Preventivo,417,1,Ubicacion_B,2024-09-16,0,Compresor,Fabricante_A,Modelo_10,217,623
29624,254,2024-09-20,Preventivo,331,2,Ubicacion_A,2024-09-16,0,Bomba,Fabricante_C,Modelo_7,87,612
29625,438,2024-09-20,Correctivo,1607,14,Ubicacion_D,2024-09-16,1,Generador,Fabricante_D,Modelo_1,187,666
29626,170,2024-09-20,Preventivo,238,2,Ubicacion_D,2024-09-16,0,Bomba,Fabricante_C,Modelo_6,295,587
29627,441,2024-09-20,Preventivo,621,1,Ubicacion_C,2024-09-16,0,Bomba,Fabricante_B,Modelo_10,412,686
29628,193,2024-09-20,Preventivo,932,1,Ubicacion_A,2024-09-16,0,Bomba,Fabricante_D,Modelo_8,320,979
29629,84,2024-09-20,Correctivo,2090,14,Ubicacion_C,2024-09-16,1,Bomba,Fabricante_C,Modelo_7,462,653
29630,318,2024-09-20,Preventivo,794,2,Ubicacion_B,2024-09-16,0,Motor,Fabricante_B,Modelo_7,477,696
29631,234,2024-09-20,Correctivo,595,23,Ubicacion_D,2024-09-16,1,Generador,Fabricante_C,Modelo_6,272,768
29632,211,2024-09-20,Preventivo,430,2,Ubicacion_D,2024-09-16,0,Motor,Fabricante_D,Modelo_10,240,622
29633,402,2024-09-20,Preventivo,249,1,Ubicacion_B,2024-09-16,0,Generador,Fabricante_A,Modelo_6,114,543
29634,142,2024-09-20,Correctivo,2900,13,Ubicacion_D,2024-09-16,1,Generador,Fabricante_C,Modelo_9,110,604
29635,338,2024-09-20,Preventivo,639,1,Ubicacion_D,2024-09-16,0,Motor,Fabricante_C,Modelo_8,76,933
29636,303,2024-09-20,Preventivo,186,2,Ubicacion_C,2024-09-16,0,Motor,Fabricante_B,Modelo_1,156,505
29637,357,2024-09-20,Preventivo,385,2,Ubicacion_A,2024-09-16,0,Generador,Fabricante_B,Modelo_7,232,922
29638,99,2024-09-20,Preventivo,238,2,Ubicacion_B,2024-09-16,0,Bomba,Fabricante_C,Modelo_2,247,515
29639,396,2024-09-20,Preventivo,940,1,Ubicacion_B,2024-09-16,0,Bomba,Fabricante_A,Modelo_2,200,929
29640,272,2024-09-21,Preventivo,620,2,Ubicacion_B,2024-09-16,0,Generador,Fabricante_A,Modelo_1,442,753
29641,366,2024-09-21,Preventivo,489,2,Ubicacion_C,2024-09-16,0,Motor,Fabricante_D,Modelo_4,119,660
29642,159,2024-09-21,Preventivo,295,1,Ubicacion_A,2024-09-16,0,Generador,Fabricante_D,Modelo_3,359,512
29643,233,2024-09-21,Preventivo,731,1,Ubicacion_C,2024-09-16,0,Compresor,Fabricante_A,Modelo_7,272,502
29644,151,2024-09-21,Correctivo,3658,6,Ubicacion_A,2024-09-16,1,Compresor,Fabricante_C,Modelo_3,111,583
29645,344,2024-09-21,Preventivo,352,1,Ubicacion_A,2024-09-16,0,Bomba,Fabricante_B,Modelo_1,201,786
29646,362,2024-09-21,Preventivo,336,1,Ubicacion_C,2024-09-16,0,Generador,Fabricante_C,Modelo_8,74,711
29647,422,2024-09-21,Preventivo,981,1,Ubicacion_C,2024-09-16,0,Compresor,Fabricante_D,Modelo_7,219,915
29648,424,2024-09-21,Preventivo,748,2,Ubicacion_D,2024-09-16,0,Bomba,Fabricante_C,Modelo_1,317,913
29649,462,2024-09-21,Preventivo,401,1,Ubicacion_D,2024-09-16,0,Motor,Fabricante_C,Modelo_2,498,823
29650,100,2024-09-21,Preventivo,972,1,Ubicacion_C,2024-09-16,0,Bomba,Fabricante_D,Modelo_10,435,814
29651,430,2024-09-21,Preventivo,974,2,Ubicacion_D,2024-09-16,0,Motor,Fabricante_B,Modelo_8,54,828
29652,127,2024-09-21,Preventivo,138,2,Ubicacion_B,2024-09-16,0,Bomba,Fabricante_B,Modelo_3,52,974
29653,261,2024-09-21,Preventivo,444,2,Ubicacion_D,2024-09-16,0,Bomba,Fabricante_A,Modelo_4,329,913
29654,264,2024-09-21,Preventivo,924,1,Ubicacion_B,2024-09-16,0,Bomba,Fabricante_A,Modelo_3,473,772
29655,492,2024-09-21,Preventivo,998,2,Ubicacion_A,2024-09-16,0,Motor,Fabricante_D,Modelo_5,355,739
29656,347,2024-09-21,Preventivo,695,1,Ubicacion_A,2024-09-16,0,Compresor,Fabricante_A,Modelo_1,470,620
29657,296,2024-09-21,Preventivo,928,1,Ubicacion_D,2024-09-16,0,Bomba,Fabricante_C,Modelo_1,120,557
29658,253,2024-09-21,Preventivo,292,2,Ubicacion_A,2024-09-16,0,Motor,Fabricante_B,Modelo_10,383,890
29659,223,2024-09-21,Correctivo,4041,12,Ubicacion_D,2024-09-16,2,Generador,Fabricante_D,Modelo_9,307,635
29660,109,2024-09-22,Preventivo,303,2,Ubicacion_B,2024-09-16,0,Bomba,Fabricante_C,Modelo_6,446,963
29661,443,2024-09-22,Preventivo,590,2,Ubicacion_B,2024-09-16,0,Bomba,Fabricante_D,Modelo_2,418,503
29662,182,2024-09-22,Preventivo,250,2,Ubicacion_B,2024-09-16,0,Bomba,Fabricante_D,Modelo_10,242,906
29663,15,2024-09-22,Preventivo,432,1,Ubicacion_C,2024-09-16,0,Generador,Fabricante_B,Modelo_6,456,720
29664,342,2024-09-22,Preventivo,859,1,Ubicacion_B,2024-09-16,0,Bomba,Fabricante_D,Modelo_9,278,655
29665,42,2024-09-22,Preventivo,146,1,Ubicacion_C,2024-09-16,0,Motor,Fabricante_B,Modelo_9,430,670
29666,22,2024-09-22,Preventivo,647,1,Ubicacion_B,2024-09-16,0,Bomba,Fabricante_D,Modelo_2,340,903
29667,146,2024-09-22,Preventivo,154,2,Ubicacion_A,2024-09-16,0,Bomba,Fabricante_A,Modelo_4,237,518
29668,301,2024-09-22,Preventivo,152,1,Ubicacion_C,2024-09-16,0,Compresor,Fabricante_D,Modelo_8,219,958
29669,186,2024-09-22,Preventivo,820,2,Ubicacion_C,2024-09-16,0,Motor,Fabricante_D,Modelo_8,279,634
29670,469,2024-09-22,Preventivo,266,1,Ubicacion_C,2024-09-16,0,Compresor,Fabricante_C,Modelo_3,95,774
29671,455,2024-09-22,Preventivo,773,1,Ubicacion_C,2024-09-16,0,Generador,Fabricante_C,Modelo_6,350,738
29672,300,2024-09-22,Preventivo,752,2,Ubicacion_C,2024-09-16,0,Compresor,Fabricante_D,Modelo_4,189,630
29673,114,2024-09-22,Preventivo,731,2,Ubicacion_D,2024-09-16,0,Motor,Fabricante_B,Modelo_10,494,523
29674,414,2024-09-22,Preventivo,663,2,Ubicacion_A,2024-09-16,0,Motor,Fabricante_C,Modelo_6,279,901
29675,124,2024-09-22,Preventivo,104,1,Ubicacion_A,2024-09-16,0,Generador,Fabricante_B,Modelo_4,455,684
29676,284,2024-09-22,Preventivo,736,2,Ubicacion_D,2024-09-16,0,Generador,Fabricante_C,Modelo_7,293,973
29677,430,2024-09-23,Correctivo,1656,19,Ubicacion_D,2024-09-23,1,Motor,Fabricante_B,Modelo_8,54,828
29678,444,2024-09-23,Preventivo,400,2,Ubicacion_B,2024-09-23,0,Motor,Fabricante_A,Modelo_6,188,735
29679,421,2024-09-23,Preventivo,809,2,Ubicacion_D,2024-09-23,0,Bomba,Fabricante_D,Modelo_9,271,543
29680,405,2024-09-23,Preventivo,188,2,Ubicacion_A,2024-09-23,1,Compresor,Fabricante_C,Modelo_4,229,792
29681,3,2024-09-23,Preventivo,287,1,Ubicacion_D,2024-09-23,0,Motor,Fabricante_C,Modelo_7,398,885
29682,59,2024-09-23,Correctivo,991,2,Ubicacion_A,2024-09-23,1,Generador,Fabricante_C,Modelo_7,117,721
29683,181,2024-09-23,Preventivo,682,1,Ubicacion_A,2024-09-23,0,Compresor,Fabricante_A,Modelo_7,475,502
29684,236,2024-09-23,Preventivo,881,1,Ubicacion_D,2024-09-23,0,Compresor,Fabricante_A,Modelo_8,83,964
29685,312,2024-09-23,Preventivo,643,1,Ubicacion_B,2024-09-23,0,Compresor,Fabricante_A,Modelo_3,486,834
29686,2,2024-09-23,Preventivo,762,2,Ubicacion_C,2024-09-23,0,Generador,Fabricante_B,Modelo_2,393,522
29687,105,2024-09-23,Preventivo,370,2,Ubicacion_C,2024-09-23,0,Compresor,Fabricante_D,Modelo_2,384,628
29688,36,2024-09-23,Preventivo,913,2,Ubicacion_B,2024-09-23,0,Bomba,Fabricante_B,Modelo_3,92,986
29689,97,2024-09-23,Correctivo,1347,22,Ubicacion_A,2024-09-23,1,Motor,Fabricante_A,Modelo_1,55,881
29690,155,2024-09-23,Preventivo,240,2,Ubicacion_A,2024-09-23,0,Bomba,Fabricante_A,Modelo_2,420,550
29691,110,2024-09-23,Preventivo,172,2,Ubicacion_C,2024-09-23,0,Motor,Fabricante_D,Modelo_7,301,595
29692,340,2024-09-23,Preventivo,713,2,Ubicacion_A,2024-09-23,0,Generador,Fabricante_A,Modelo_7,263,563
29693,345,2024-09-23,Correctivo,1175,24,Ubicacion_A,2024-09-23,1,Compresor,Fabricante_D,Modelo_4,110,610
29694,379,2024-09-23,Preventivo,258,1,Ubicacion_C,2024-09-23,0,Compresor,Fabricante_A,Modelo_10,472,780
29695,315,2024-09-23,Preventivo,983,2,Ubicacion_C,2024-09-23,0,Bomba,Fabricante_D,Modelo_2,379,579
29696,381,2024-09-23,Preventivo,925,1,Ubicacion_B,2024-09-23,0,Generador,Fabricante_C,Modelo_7,433,577
29697,119,2024-09-23,Correctivo,3785,2,Ubicacion_D,2024-09-23,1,Bomba,Fabricante_A,Modelo_5,263,739
29698,361,2024-09-23,Preventivo,472,1,Ubicacion_B,2024-09-23,0,Bomba,Fabricante_A,Modelo_9,193,681
29699,393,2024-09-23,Preventivo,813,2,Ubicacion_C,2024-09-23,0,Generador,Fabricante_A,Modelo_3,197,718
29700,101,2024-09-23,Correctivo,858,8,Ubicacion_A,2024-09-23,1,Generador,Fabricante_B,Modelo_1,337,861
29701,304,2024-09-23,Correctivo,2306,15,Ubicacion_B,2024-09-23,1,Generador,Fabricante_C,Modelo_5,84,707
29702,33,2024-09-24,Preventivo,606,2,Ubicacion_A,2024-09-23,0,Generador,Fabricante_C,Modelo_10,128,613
29703,235,2024-09-24,Correctivo,2158,24,Ubicacion_C,2024-09-23,1,Compresor,Fabricante_A,Modelo_2,495,917
29704,383,2024-09-24,Correctivo,4368,17,Ubicacion_C,2024-09-23,1,Bomba,Fabricante_B,Modelo_3,262,928
29705,113,2024-09-24,Preventivo,578,1,Ubicacion_D,2024-09-23,0,Generador,Fabricante_B,Modelo_9,366,554
29706,134,2024-09-24,Preventivo,736,2,Ubicacion_A,2024-09-23,0,Compresor,Fabricante_C,Modelo_4,130,766
29707,243,2024-09-24,Preventivo,525,1,Ubicacion_B,2024-09-23,0,Generador,Fabricante_C,Modelo_1,203,704
29708,176,2024-09-24,Preventivo,258,2,Ubicacion_A,2024-09-23,0,Bomba,Fabricante_D,Modelo_6,138,796
29709,231,2024-09-24,Preventivo,141,1,Ubicacion_C,2024-09-23,0,Bomba,Fabricante_C,Modelo_6,105,890
29710,234,2024-09-24,Preventivo,227,1,Ubicacion_D,2024-09-23,0,Generador,Fabricante_C,Modelo_6,272,768
29711,405,2024-09-24,Correctivo,983,17,Ubicacion_A,2024-09-23,1,Compresor,Fabricante_C,Modelo_4,229,792
29712,86,2024-09-24,Preventivo,804,1,Ubicacion_A,2024-09-23,1,Compresor,Fabricante_D,Modelo_7,180,725
29713,305,2024-09-24,Preventivo,398,1,Ubicacion_A,2024-09-23,0,Bomba,Fabricante_B,Modelo_5,142,803
29714,197,2024-09-24,Preventivo,131,1,Ubicacion_A,2024-09-23,0,Compresor,Fabricante_D,Modelo_9,179,629
29715,49,2024-09-24,Preventivo,729,1,Ubicacion_B,2024-09-23,0,Motor,Fabricante_D,Modelo_10,347,950
29716,223,2024-09-24,Preventivo,712,1,Ubicacion_D,2024-09-23,0,Generador,Fabricante_D,Modelo_9,307,635
29717,35,2024-09-24,Preventivo,210,2,Ubicacion_C,2024-09-23,0,Generador,Fabricante_C,Modelo_8,389,993
29718,252,2024-09-24,Preventivo,453,2,Ubicacion_C,2024-09-23,0,Generador,Fabricante_D,Modelo_3,89,874
29719,212,2024-09-25,Preventivo,908,1,Ubicacion_B,2024-09-23,0,Compresor,Fabricante_C,Modelo_3,370,667
29720,161,2024-09-25,Preventivo,178,1,Ubicacion_B,2024-09-23,0,Bomba,Fabricante_B,Modelo_7,169,784
29721,265,2024-09-25,Preventivo,937,1,Ubicacion_D,2024-09-23,0,Generador,Fabricante_B,Modelo_3,478,635
29722,47,2024-09-25,Preventivo,868,2,Ubicacion_C,2024-09-23,0,Motor,Fabricante_D,Modelo_10,351,714
29723,177,2024-09-25,Preventivo,214,2,Ubicacion_C,2024-09-23,0,Generador,Fabricante_B,Modelo_5,60,681
29724,429,2024-09-25,Preventivo,839,2,Ubicacion_C,2024-09-23,0,Motor,Fabricante_C,Modelo_2,481,572
29725,494,2024-09-25,Preventivo,353,2,Ubicacion_D,2024-09-23,0,Generador,Fabricante_B,Modelo_4,365,656
29726,316,2024-09-25,Preventivo,428,1,Ubicacion_D,2024-09-23,0,Motor,Fabricante_C,Modelo_4,140,879
29727,107,2024-09-25,Preventivo,633,1,Ubicacion_D,2024-09-23,0,Compresor,Fabricante_A,Modelo_7,195,748
29728,289,2024-09-25,Preventivo,383,1,Ubicacion_C,2024-09-23,0,Bomba,Fabricante_C,Modelo_6,173,650
29729,179,2024-09-25,Preventivo,245,1,Ubicacion_B,2024-09-23,0,Generador,Fabricante_D,Modelo_9,152,669
29730,382,2024-09-25,Preventivo,931,2,Ubicacion_A,2024-09-23,0,Bomba,Fabricante_A,Modelo_10,281,634
29731,164,2024-09-25,Correctivo,4830,9,Ubicacion_D,2024-09-23,2,Generador,Fabricante_D,Modelo_5,461,994
29732,388,2024-09-25,Correctivo,3438,14,Ubicacion_B,2024-09-23,1,Motor,Fabricante_C,Modelo_6,474,543
29733,307,2024-09-25,Preventivo,960,2,Ubicacion_D,2024-09-23,0,Generador,Fabricante_A,Modelo_2,229,795
29734,280,2024-09-25,Preventivo,829,1,Ubicacion_A,2024-09-23,0,Generador,Fabricante_A,Modelo_8,269,507
29735,386,2024-09-25,Preventivo,485,1,Ubicacion_D,2024-09-23,0,Bomba,Fabricante_D,Modelo_4,374,736
29736,120,2024-09-25,Preventivo,368,2,Ubicacion_A,2024-09-23,0,Compresor,Fabricante_B,Modelo_10,246,512
29737,256,2024-09-25,Correctivo,4828,21,Ubicacion_D,2024-09-23,1,Bomba,Fabricante_D,Modelo_8,310,719
29738,461,2024-09-25,Preventivo,189,1,Ubicacion_C,2024-09-23,0,Compresor,Fabricante_A,Modelo_10,77,548
29739,19,2024-09-25,Preventivo,676,1,Ubicacion_B,2024-09-23,0,Motor,Fabricante_B,Modelo_1,392,535
29740,125,2024-09-25,Preventivo,567,2,Ubicacion_C,2024-09-23,0,Bomba,Fabricante_C,Modelo_9,215,627
29741,355,2024-09-25,Preventivo,374,2,Ubicacion_C,2024-09-23,0,Generador,Fabricante_A,Modelo_6,415,715
29742,82,2024-09-25,Preventivo,830,2,Ubicacion_D,2024-09-23,0,Motor,Fabricante_C,Modelo_2,375,576
